"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2020","254164",,"Submitted Data","6515 N Kenmore Ave","60660","4.0","false","Rogers Park","Library","124,285","1930","1",,,"4,264,045.2","3,398,007",,,,"61.6","124.8","65.2","128.5","846","6.8","42.00094554","-87.65816364","(42.00094554, -87.65816364)","2020-254164"
"2020","159902","Montgomery Place","Submitted Data","5550 S SHORE DR","60637","0.0","false","HYDE PARK","Multifamily Housing","225,000","1991","1",,,,,,,,,,,,,,"41.7937214","-87.58110439","(41.7937214, -87.58110439)","2020-159902"
"2020","172670","Bricktown Square","Exempt","6560 W Fullerton Ave","60707",,"true","BELMONT CRAGIN",,"443,313",,,,,,,,,,,,,,,,"41.92368914","-87.78882768","(41.92368914, -87.78882768)","2020-172670"
"2020","251416","Linne Elementary -CPS","Submitted Data","3221 N Sacramento Ave","60618","4.0","false","AVONDALE","K-12 School","105,920","1895","1",,"83","1,690,363","3,212,050",,,,"46.3","76.5","50.4","81.4","434.4","4.1","41.94009886","-87.70193107","(41.94009886, -87.70193107)","2020-251416"
"2020","251898","Durkin Park Elementary -CPS","Submitted Data","8445 S Kolin Ave","60652","3.5","false","ASHBURN","K-12 School","79,722","1961","1",,"57","2,216,222.5","2,182,680",,,,"55.2","106.6","57.5","109","461.8","5.8","41.73937185","-87.73003923","(41.73937185, -87.73003923)","2020-251898"
"2020","244200","Michigan Avenue Tower Condominium Association","Submitted Data","1250 S Michigan Ave","60605","3.5","false","NEAR SOUTH SIDE","Multifamily Housing","441,181","2008","1",,"51","11,810,740.5","14,165,958.4",,,,"64.5","119.1","66.8","122.8","2,595.7","6.4","41.8659887","-87.624587","(41.8659887, -87.624587)","2020-244200"
"2020","100730","Congress Center","Submitted Data","525 W Van Buren","60607","4.0","false","NEAR WEST SIDE","Office","539,738","2000","1",,"77","22,640,612.2",,,,,"42.9","120.2","44.5","124.6","3,533.5","6.7","41.87630749","-87.6401831","(41.87630749, -87.6401831)","2020-100730"
"2020","253957",,"Submitted Data","7201-09 S Yates Blvd","60649","1.0","false","SOUTH SHORE","Multifamily Housing","101,200","1926","1",,"10","1,340,556.3","9,883,868.5",,,,"110.9","139.6","118","147.1","734.2","7.3","41.76263015","-87.57255287","(41.76263015, -87.57255287)","2020-253957"
"2020","103475",,"Not Submitted","7235 7245 S JEFFERY BLVD","60649","0.0","false","SOUTH SHORE",,"57,776",,,,,,,,,,,,,,,,"41.76259226","-87.57231648","(41.76259226, -87.57231648)","2020-103475"
"2020","101999",,"Submitted Data","1415  W LUNT AVE","60626","3.5","false","ROGERS PARK","Multifamily Housing","52,000","1972","1",,"80","837,584.5","2,768,148",,,,"85.9","125","90.7","129.4","277.8","6.6","42.01036185","-87.66829765","(42.01036185, -87.66829765)","2020-101999"
"2020","252071","Library Tower Condo Assoc.","Submitted Data","520 S State St","60605","3.5","false","LOOP","Multifamily Housing","387,025","2008","1",,"72","7,950,181.2","14,376,343.1",,,,"61.4","102.7","63.6","105.1","2,004.4","5.5","41.87510719","-87.6279746","(41.87510719, -87.6279746)","2020-252071"
"2020","251574","Ariel Elemenentary-CPS","Submitted Data","1119 E 46th St","60653","2.5","false","KENWOOD","K-12 School","147,109","1893","1",,"32","4,164,781","8,226,969.9",,,,"84.2","138","89.1","141.3","1,087","7.4","41.81098941","-87.59800845","(41.81098941, -87.59800845)","2020-251574"
"2020","256549",,"Exempt","110 W Huron St","60654",,"true","Near North Side",,"120,000",,,,,,,,,,,,,,,,"41.89293","-87.63511083","(41.89293, -87.63511083)","2020-256549"
"2020","251668","Ravenswood Elementary -CPS","Submitted Data","4332 N Paulina St","60613","4.0","false","LAKE VIEW","K-12 School","76,423","1915","1",,"66","947,881","4,502,900.4",,,,"71.3","96.6","76.1","101.6","387.1","5.1","41.96092641","-87.6712754","(41.96092641, -87.6712754)","2020-251668"
"2020","252054","Rockefeller,Mitchell,Reynolds,Hutchinson,Zoology,Erman,Mandel,Oriental,Pres.Home","Submitted Data","5850 S Woodlawn Ave","60637","1.0","false","HYDE PARK","Museum","103,012","1931","1",,,"4,468,194.6",,"8,115,450.9","7,421,459.9",,"194.2","281.8","194","282.1","1,627.3","15.8","41.78921164","-87.5964353","(41.78921164, -87.5964353)","2020-252054"
"2020","252104","Warner Brothers","Submitted Data","2650 W Bradley Pl","60618","2.0","false","North Center","Office","275,000","1981","3",,,"14,878,881.9","4,162,790.1",,,,"126.9","306.9","129.6","309.6","2,543.2","17","41.9494826","-87.6937","(41.9494826, -87.6937)","2020-252104"
"2020","173888",,"Submitted Data","6628  N SHERIDAN RD","60626","4.0","false","ROGERS PARK","Residence Hall/Dormitory","85,129","1971","1",,"91","1,479,114.6","2,938,900.2",,,,"51.9","84.9","55.8","89","386.9","4.5","42.01036185","-87.66829765","(42.01036185, -87.66829765)","2020-173888"
"2020","251593","Clay Elementary, Henry -CPS","Submitted Data","13221 S Burley","60633","3.0","false","HEGEWISCH","K-12 School","81,950","1917","1",,"43","1,370,731.8","5,550,389.7",,,,"84.5","117.9","97.5","131.7","508.7","6.2","41.655086","-87.544686","(41.655086, -87.544686)","2020-251593"
"2020","234641","Winston Towers II","Submitted Data","6833 N Kedzie Ave","60645","1.0","false","WEST RIDGE","Multifamily Housing","360,669","1966","1",,"27","6,925,520.8","23,023,027.5",,,,"114.9","167.2","121.8","172.8","2,303.7","8.8","42.00574707","-87.70855729","(42.00574707, -87.70855729)","2020-234641"
"2020","254048","Catholic Charities: St. Leo Residence","Submitted Data","7750 S Emerald Ave","60620","1.5","false","Auburn Gresham","Multifamily Housing","67,170","2006","1",,"31","2,413,440.7","4,708,995.6",,,,"108.5","178.3","110.4","180.3","626.8","9.5","41.73979805","-87.65349931","(41.73979805, -87.65349931)","2020-254048"
"2020","119039","Churchview Manors and Churview supportive Living","Submitted Data","2626 2644 W 63RD ST","60629","1.0","false","CHICAGO LAWN","Senior Living Community","74,185","2004","1",,"25","2,325,856.1","5,277,976.8",,,,"112.8","178.9","117.5","184.6","643.3","9.5","41.77517105","-87.71389848","(41.77517105, -87.71389848)","2020-119039"
"2020","251429","Mayo Elementary -CPS","Submitted Data","245 E 37th St","60653","4.0","false","DOUGLAS","K-12 School","62,750","1961","1",,"65","1,044,686.8","3,067,909.7",,,,"65.5","98","70.3","103.5","326","5.2","41.827401","-87.620126","(41.827401, -87.620126)","2020-251429"
"2020","172485",,"Submitted Data","36 50 N MENARD AVE","60644","4.0","false","AUSTIN","Multifamily Housing","91,968","1930",,,"82","927,569.2","3,339,321.9",,,,"62.8","89.8","65.6","92.6","322.1","4.7","41.88039405","-87.75826967","(41.88039405, -87.75826967)","2020-172485"
"2020","255970","Hayden","Submitted Data","1109 W Washington","60607","2.5","false","NEAR WEST SIDE","Multifamily Housing","110,435","2020","1",,"38","3,185,730","5,929,664.5",,,,"89","147.9","92.2","150.5","812.1","7.9","41.88","-87.6548399","(41.88, -87.6548399)","2020-255970"
"2020","255027",,"Submitted Data","720 S WELLS ST","60607","4.0","false","Loop","Multifamily Housing","563,659","2018","1",,"90","11,644,228.2","11,383,738.7",,,,"50.6","97.9","51.9","99.4","2,422","5.3","41.87284786","-87.63364515","(41.87284786, -87.63364515)","2020-255027"
"2020","251588","Taylor, Douglas -CPS","Submitted Data","9912 S Avenue H","60617","2.0","false","EAST SIDE","K-12 School","87,628","1923","1",,"21","1,010,667.5","9,732,470.2",,,,"122.6","148.9","138.3","165.4","674.7","7.7","41.71516268","-87.5337866","(41.71516268, -87.5337866)","2020-251588"
"2020","256653",,"Not Submitted","3212 West Diversey Ave",,"0.0","false",,,"50,000",,,,,,,,,,,,,,,,"41.88425","-87.63245","(41.88425, -87.63245)","2020-256653"
"2020","251698","Bradwell Arts & Sciences Elementary -CPS","Submitted Data","7726 S Burnham","60649","4.0","false","SOUTH SHORE","K-12 School","143,266","1895","1",,"91","1,661,189","4,377,879.9",,,,"42.2","64.6","46.5","69.5","491.8","3.4","41.75447542","-87.55737916","(41.75447542, -87.55737916)","2020-251698"
"2020","175960",,"Submitted Data","5254  S DORCHESTER AVE","60615","1.0","false","HYDE PARK","Multifamily Housing","64,000","1925","1",,"30","1,596,529.4","6,100,596.2",,,,"120.3","169.9","125.5","174.6","573.2","9","41.80224043","-87.60332678","(41.80224043, -87.60332678)","2020-175960"
"2020","244534","One Museum Park East Condominium Association","Submitted Data","1211 S Prairie Ave","60605","4.0","false","NEAR SOUTH SIDE","Multifamily Housing","1,151,549","2008","1",,"81","19,781,459.6","39,525,344.4",,,,"62.3","101.7","64.7","104.3","5,186.7","5.4","41.86619413","-87.62121604","(41.86619413, -87.62121604)","2020-244534"
"2020","256422","Materials & Metals Building","Submitted Data","3350 S Federal Street","60616","4.0","false","DOUGLAS","College/University","68,398","1943","1",,,"8,148.5",,"382.1",,,"0.1","0.3","0.1","0.3","1.3","0","41.842325","-87.62715344","(41.842325, -87.62715344)","2020-256422"
"2020","260029",,"Submitted Data","5724 5734 S BLACKSTONE AVE","60637","4.0","false","HYDE PARK","Multifamily Housing","52,272","1926","1",,"80","545,864.8","3,010,592.1",,,,"68","89.7","72","93.9","245.1","4.7","41.78046327","-87.6053081","(41.78046327, -87.6053081)","2020-260029"
"2020","251491","Frazier International Magnet -CPS","Submitted Data","4027 W Grenshaw St","60624","2.5","false","NORTH LAWNDALE","K-12 School","72,000","1966","1",,"31","1,264,862.9","6,140,970",,,,"102.9","138.7","110.9","147.2","523.6","7.3","41.86684246","-87.72623661","(41.86684246, -87.72623661)","2020-251491"
"2020","103597","30 N LaSalle St","Submitted Data","30 N LaSalle St","60602","3.5","false","LOOP","Office","1,095,104","1974","1",,"76","32,826,510.8","31,469,670.8",,,,"58.7","114.1","62.2","117.8","6,794.7","6.2","41.88284628","-87.63290243","(41.88284628, -87.63290243)","2020-103597"
"2020","256794",,"Exempt","6342 S GREEN ST","60621",,"true","Englewood",,"50,000",,,,,,,,,,,,,,,,"41.769845","-87.643155","(41.769845, -87.643155)","2020-256794"
"2020","103645","203 N LaSalle St","Submitted Data","203 N LaSalle St","60601","4.0","false","LOOP","Office","1,191,631","1985","1",,"74","34,656,715.2","400,857.8",,,,"53.1","147.6","55.3","153.7","5,430.1","8.2","41.88606221","-87.63169041","(41.88606221, -87.63169041)","2020-103645"
"2020","161131","731 S Plymouth Ct","Submitted Data","731 S Plymouth Ct","60605","3.0","false","LOOP","Multifamily Housing","151,865","1913","1",,"46","6,054,672.5","2,473,410.2",,,,"56.2","128.7","65.7","143.7","1,076.3","7.1","41.87269291","-87.62837598","(41.87269291, -87.62837598)","2020-161131"
"2020","244360","1720 South Michigan Condominium Association","Submitted Data","1720 S Michigan Ave","60616","3.5","false","NEAR SOUTH SIDE","Multifamily Housing","684,299","2007","1",,"55","17,101,534.3","27,121,534.4",,,,"83.7","144.4","87.8","149.5","4,109.6","7.8","41.85862339","-87.62421069","(41.85862339, -87.62421069)","2020-244360"
"2020","251651","Gary Elementary -CPS","Submitted Data","3740 W 31st St","60623","3.5","false","SOUTH LAWNDALE","K-12 School","132,193","1911","1",,"51","2,945,797.4","6,414,819.6",,,,"70.8","113.3","78.1","123.5","800.5","6.1","41.83790661","-87.71883999","(41.83790661, -87.71883999)","2020-251651"
"2020","252328",,"Submitted Data","5630 N Sheridan Ave","60660","3.5","false","EDGEWATER","Multifamily Housing","259,996","1957","1",,"77","3,442,472.2","17,696,679",,,,"88.1","117.6","96.2","126.1","1,477.2","6.2","41.98474511","-87.65522225","(41.98474511, -87.65522225)","2020-252328"
"2020","160105","Wyndham Grand Chicago Riverfront","Submitted Data","71 E Wacker Dr","60601","2.5","false","LOOP","Hotel","250,000","2000","1",,"52","7,420,795.6","12,522,087.3",,"2,061,360.2",,"88","143.2","94.5","151.6","1,931.9","7.7","41.88737377","-87.62565442","(41.88737377, -87.62565442)","2020-160105"
"2020","251683","Cooper Dual Language Academy -CPS","Submitted Data","1624 W 19th St","60608","4.0","false","LOWER WEST SIDE","K-12 School","131,200","1885","1",,"95","1,515,428.9","2,795,680.3",,,,"32.9","54.7","35.8","58.2","385","2.9","41.85622477","-87.66713005","(41.85622477, -87.66713005)","2020-251683"
"2020","172106",,"Submitted Data","55  W CHESTNUT ST","60610","2.5","false","NEAR NORTH SIDE","Multifamily Housing","220,000","1957","1",,"51","4,260,700.9","11,601,290",,,,"77.4","117.6","80.9","120.1","1,281.2","6.2","41.9037528","-87.63558845","(41.9037528, -87.63558845)","2020-172106"
"2020","116408",,"Submitted Data","3244  W 59TH ST","60629","1.0","false","GAGE PARK","Senior Living Community","60,000","2005","1",,"27","1,767,828.8","4,269,800.1",,,,"100.6","157.2","104.7","160.8","502.7","8.4","41.77517105","-87.71389848","(41.77517105, -87.71389848)","2020-116408"
"2020","251408","Clissold Elementary -CPS","Submitted Data","2330 W 110th Pl","60643","3.0","false","MORGAN PARK","K-12 School","63,257","1930","1",,"46","1,366,837.9","3,532,610.3",,,,"77.5","119.1","82.4","124.4","401","6.3","41.692987","-87.679776","(41.692987, -87.679776)","2020-251408"
"2020","160373","Hubbard Place Apartments","Submitted Data","360 W Hubbard St","60654","4.0","false","NEAR NORTH SIDE","Multifamily Housing","686,958","2013","1",,"70","13,635,950.2","19,413,967.5",,,,"66.1","117.1","68.9","120","3,159.3","6.3","41.89042593","-87.63864217","(41.89042593, -87.63864217)","2020-160373"
"2020","252075","UNO Veterans Memorial Campus (Charter School)","Not Submitted","4248 W 47TH ST","60632","0.0","false","ARCHER HEIGHTS",,"200,999",,,,,,,,,,,,,,,,"41.80878989","-87.73077801","(41.80878989, -87.73077801)","2020-252075"
"2020","256672","River Walk Townhomes","Submitted Data","2903-2923 N Claremont Ave",,"3.0","false",,"Multifamily Housing","96,737","2004","3",,"64","1,549,174.3","4,233,378.4",,,,"80.6","122.4","83.5","125.5","466.6","6.5","41.88425","-87.63245","(41.88425, -87.63245)","2020-256672"
"2020","100631","Hubbard HS -CPS","Submitted Data","6200 S Hamlin Ave","60629","4.0","false","WEST LAWN","K-12 School","218,200","1929","1",,"90","2,657,029.3","8,436,730.5",,,,"50.8","74.7","55.6","79.7","862.8","4","41.77984105","-87.71918715","(41.77984105, -87.71918715)","2020-100631"
"2020","237384","Maple Tower Condominiums","Submitted Data","1035 N DEARBORN ST","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","135,086","2005","1",,"70","4,399,460.2","869,227.2",,,,"47.1","118.4","49.7","125.7","732.8","6.6","41.90163587","-87.62949064","(41.90163587, -87.62949064)","2020-237384"
"2020","251518","Pulaski Fine Arts Academy, Casimir -CPS","Submitted Data","2230 W Mclean Ave","60647","2.0","false","LOGAN SQUARE","K-12 School","103,904","1949","1",,"15","3,876,184.4","6,403,839.9",,,,"98.9","169.2","105.3","178.3","945.1","9.1","41.91878607","-87.68377909","(41.91878607, -87.68377909)","2020-251518"
"2020","254989","Depaul University Holtschneider Performance Center","Submitted Data","2330 N HALSTED ST","60614","2.0","false","Lincoln Park","Performing Arts","242,343","2018","1",,,"5,284,864","14,042,348.6",,,,"104.5","159.7","107","162.4","1,570.7","8.5","41.92416242","-87.64878559","(41.92416242, -87.64878559)","2020-254989"
"2020","160347","Dwight Lofts LLC","Submitted Data","642 S Clark St","60605","4.0","false","LOOP","Multifamily Housing","205,348","2008","1",,"79","7,500,367.8","9,142,095.7",,,,"84.6","155.5","87.8","158.9","1,656.2","8.4","41.87384","-87.630698","(41.87384, -87.630698)","2020-160347"
"2020","251600","Mozart -CPS","Submitted Data","2200 N Hamlin Ave","60647","3.5","false","LOGAN SQUARE","K-12 School","92,365","1911","1",,"57","1,874,065.3","4,455,830.1",,,,"68.5","107.5","72.5","111.6","529.2","5.7","41.92132822","-87.72244339","(41.92132822, -87.72244339)","2020-251600"
"2020","251325","Belden-Racine Hall","Submitted Data","2311 N Racine Ave","60614","3.0","false","LINCOLN PARK","College/University","68,245","2000","1",,,"2,117,149.9","4,186,854.8",,,,"92.4","151.3","96.6","155.8","552.8","8.1","41.92390285","-87.65817716","(41.92390285, -87.65817716)","2020-251325"
"2020","251277","WMS-2718 Roscoe","Exempt","2718 W Roscoe St","60618",,"true","AVONDALE",,"121,666",,,,,,,,,,,,,,,,"41.942829","-87.696215","(41.942829, -87.696215)","2020-251277"
"2020","251401","Neil Elementary, Jane A -CPS","Submitted Data","8555 S Michigan Ave","60619","4.0","false","CHATHAM","K-12 School","71,870","1953","1",,"68","333,471.8","5,564,070.3",,,,"82.1","94.3","87.5","100.3","347.6","4.8","41.73856744","-87.62024724","(41.73856744, -87.62024724)","2020-251401"
"2020","251280","WMS Gaming 3401 California","Not Submitted","3401 N California Ave","60618","0.0","false","AVONDALE",,"120,687",,,,,,,,,,,,,,,,"41.94324144","-87.69789403","(41.94324144, -87.69789403)","2020-251280"
"2020","156373","225 W Ohio St","Submitted Data","225 W Ohio St","60654","3.5","false","NEAR NORTH SIDE","Office","60,892","1907","1",,"79","1,293,163.6","1,677,071.8",,,,"48.8","88.4","50.9","90.6","290.9","4.8","41.89234316","-87.63534055","(41.89234316, -87.63534055)","2020-156373"
"2020","252123","Gary Comer Youth Center (South Shore Drill Team)","Submitted Data","7200 S Ingleside Ave","60619","2.0","false","GREATER GRAND CROSSING","Other","115,500","2006","1",,,"3,514,945.8","1,532,663.1",,,,"63.1","143.1","64.7","144.8","630","7.9","41.76400303","-87.60189552","(41.76400303, -87.60189552)","2020-252123"
"2020","165819","Washington Park SRO","Submitted Data","5000 5016 S INDIANA AVE","60615","4.0","false","GRAND BOULEVARD","Multifamily Housing","97,465","1982","1",,"96","1,487,504.1","2,343,124.9",,,,"39.3","68","39.3","68","356.6","3.7","41.80363832","-87.62178136","(41.80363832, -87.62178136)","2020-165819"
"2020","101713","Aon Center","Submitted Data","200 E Randolph St","60601","4.0","false","LOOP","Office","3,457,865","1972","1",,"81","88,649,320.1","74,788,659.9",,"55,385,315.7",,"68.6","118.1","70","119.7","20,741.2","6.5","41.88529085","-87.62152084","(41.88529085, -87.62152084)","2020-101713"
"2020","101799","200 S Wacker Property LLC","Submitted Data","200 S Wacker Dr","60606","3.0","false","LOOP","Office","865,070","1981","1",,"66","43,810,653.1",,,,,"52","145.5","53.6","150.1","6,837.5","8.1","41.87902474","-87.63734431","(41.87902474, -87.63734431)","2020-101799"
